Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME,Column A,CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE,CONTRIBUTION_DATE3,recipient_surname,CLIENT.INDUSTRY,ORIGINAL.CLIENT.NAME
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5027,15350,2016-04-01,2016-06-30,2016-05-23,Friends of George A Cardenas,250.00,35742,John,George,2016-08-18,2016-05-23,Cardenas,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5029,15357,2016-01-01,2016-03-31,2016-01-20,citizens for Reilly,1000.00,35742,John,George,2016-08-18,2016-01-20,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5031,15353,2016-04-01,2016-06-30,2016-05-09,Hopkins for Chicago,1000.00,35742,John,George,2016-08-18,2016-05-09,Hopkins,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5036,15352,2016-04-01,2016-06-30,2016-05-09,Friends of Carrie M Austin,500.00,35742,John,George,2016-08-18,2016-05-09,Austin,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5039,15354,2016-04-01,2016-06-30,2016-05-18,Preckwinkle for President,750.00,35742,John,George,2016-08-18,2016-05-18,Preckwinkle,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5040,15351,2016-04-01,2016-06-30,2016-05-17,Citizens for Reilly,1500.00,35742,John,George,2016-08-18,2016-05-17,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,35742,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5041,15358,2016-01-01,2016-03-31,2016-03-09,25th Ward Regular Democratic Organization,1500.00,35742,John,George,2016-08-18,2016-03-09,Solis,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5236,16268,2016-01-01,2016-03-31,2016-01-20,citizens for Reilly,1000.00,37185,John,George,2016-10-25,2016-01-20,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5237,16266,2016-04-01,2016-06-30,2016-05-09,Hopkins for Chicago,1000.00,37185,John,George,2016-10-25,2016-05-09,Hopkins,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5239,16264,2016-04-01,2016-06-30,2016-05-18,Preckwinkle for President,750.00,37185,John,George,2016-10-25,2016-05-18,Preckwinkle,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5242,16265,2016-04-01,2016-06-30,2016-05-17,Citizens for Reilly,1500.00,37185,John,George,2016-10-25,2016-05-17,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5243,16261,2016-04-01,2016-06-30,2016-05-24,Citizens for Deb Mell,300.00,37185,John,George,2016-10-25,2016-05-24,Mell,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5244,16267,2016-04-01,2016-06-30,2016-05-09,Friends of Carrie M Austin,500.00,37185,John,George,2016-10-25,2016-05-09,Austin,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5246,16263,2016-04-01,2016-06-30,2016-04-21,19th Ward Democratic Organization,250.00,37185,John,George,2016-10-25,2016-04-21,O'Shea,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5247,16262,2016-04-01,2016-06-30,2016-05-23,Friends of George A Cardenas,250.00,37185,John,George,2016-10-25,2016-05-23,Cardenas,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37185,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5251,16269,2016-01-01,2016-03-31,2016-03-09,25th Ward Regular Democratic Organization,1500.00,37185,John,George,2016-10-25,2016-03-09,Solis,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5238,16254,2016-04-01,2016-06-30,2016-05-17,Citizens for Reilly,1500.00,37184,John,George,2016-10-25,2016-05-17,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5241,16252,2016-04-01,2016-06-30,2016-05-09,Friends of Carrie M Austin,500.00,37184,John,George,2016-10-25,2016-05-09,Austin,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5245,16259,2016-01-01,2016-03-31,2016-03-09,25th Ward Regular Democratic Organization,1500.00,37184,John,George,2016-10-25,2016-03-09,Solis,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5248,16253,2016-04-01,2016-06-30,2016-05-18,Preckwinkle for President,750.00,37184,John,George,2016-10-25,2016-05-18,Preckwinkle,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5249,16258,2016-04-01,2016-06-30,2016-05-23,Friends of George A Cardenas,250.00,37184,John,George,2016-10-25,2016-05-23,Cardenas,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5250,16256,2016-04-01,2016-06-30,2016-05-24,Citizens for Deb Mell,300.00,37184,John,George,2016-10-25,2016-05-24,Mell,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5253,16257,2016-04-01,2016-06-30,2016-05-09,Hopkins for Chicago,1000.00,37184,John,George,2016-10-25,2016-05-09,Hopkins,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5254,16255,2016-04-01,2016-06-30,2016-04-21,19th Ward Democratic Organization,250.00,37184,John,George,2016-10-25,2016-04-21,O'Shea,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37184,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5255,16260,2016-01-01,2016-03-31,2016-01-20,citizens for Reilly,1000.00,37184,John,George,2016-10-25,2016-01-20,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5256,16289,2016-01-01,2016-03-31,2016-01-20,citizens for Reilly,1000.00,37243,John,George,2016-10-27,2016-01-20,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5262,16292,2016-07-01,2016-09-30,2016-09-08,Friends of Matt O'Shea,250.00,37243,John,George,2016-10-27,2016-09-08,O'Shea,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5264,16291,2016-07-01,2016-09-30,2016-09-16,Committee to Elect Howard Brookins Jr,500.00,37243,John,George,2016-10-27,2016-09-16,Brookins,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5265,16290,2016-07-01,2016-09-30,2016-07-28,Friends of Alderman Laurino,250.00,37243,John,George,2016-10-27,2016-07-28,Laurino,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5271,16293,2016-07-01,2016-09-30,2016-09-27,Latino Caucus Foundation,500.00,37243,John,George,2016-10-27,2016-09-27,NA,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5272,16283,2016-04-01,2016-06-30,2016-04-21,19th Ward Democratic Organization,250.00,37243,John,George,2016-10-27,2016-04-21,O'Shea,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5273,16287,2016-04-01,2016-06-30,2016-05-09,Friends of Carrie M Austin,500.00,37243,John,George,2016-10-27,2016-05-09,Austin,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5274,16284,2016-04-01,2016-06-30,2016-05-23,Friends of George A Cardenas,250.00,37243,John,George,2016-10-27,2016-05-23,Cardenas,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5275,16285,2016-04-01,2016-06-30,2016-05-18,Preckwinkle for President,750.00,37243,John,George,2016-10-27,2016-05-18,Preckwinkle,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5276,16282,2016-04-01,2016-06-30,2016-05-17,Citizens for Reilly,1500.00,37243,John,George,2016-10-27,2016-05-17,Reilly,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5278,16288,2016-01-01,2016-03-31,2016-03-09,25th Ward Regular Democratic Organization,1500.00,37243,John,George,2016-10-27,2016-03-09,Solis,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5279,16286,2016-04-01,2016-06-30,2016-05-24,Citizens for Deb Mell,300.00,37243,John,George,2016-10-27,2016-05-24,Mell,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2016,37243,10482,26842,Mr.,John,J,George,,"Schuyler, Roche & Crisham, P.C.","MAM, LLC",5280,16281,2016-04-01,2016-06-30,2016-05-09,Hopkins for Chicago,1000.00,37243,John,George,2016-10-27,2016-05-09,Hopkins,REAL ESTATE & CONSTRUCTION,"MAM, LLC"
2013,12868,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,1267,2681,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,12868,Bridget,O'Keefe,2013-04-24,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,13782,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2466,3163,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,13782,Bridget,O'Keefe,2013-06-25,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15322,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,139,4288,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,15322,Bridget,O'Keefe,2013-09-25,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15322,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,1693,4287,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,15322,Bridget,O'Keefe,2013-09-25,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15469,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,153,4442,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,15469,Bridget,O'Keefe,2013-10-17,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15469,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,912,4441,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,15469,Bridget,O'Keefe,2013-10-17,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15525,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,152,4571,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,15525,Bridget,O'Keefe,2013-10-22,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15525,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,909,4570,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,15525,Bridget,O'Keefe,2013-10-22,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,16201,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,170,4861,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,16201,Bridget,O'Keefe,2013-12-18,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,16201,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,545,4862,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,16201,Bridget,O'Keefe,2013-12-18,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,14464,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,109,3924,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,14464,Bridget,O'Keefe,2013-07-30,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,14464,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2865,3923,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,14464,Bridget,O'Keefe,2013-07-30,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,14463,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,1284,3921,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,14463,Bridget,O'Keefe,2013-07-30,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,14463,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,882,3922,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,14463,Bridget,O'Keefe,2013-07-30,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,16324,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2160,5561,2013-10-01,2013-12-31,2013-10-24,Friends of Mary O'Connor,100.00,16324,Bridget,O'Keefe,2014-02-03,2013-10-24,O'Connor,REAL ESTATE & CONSTRUCTION,NTCI II
2013,16324,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2557,5562,2013-10-01,2013-12-31,2013-11-23,Friends of Edward Burke,300.00,16324,Bridget,O'Keefe,2014-02-03,2013-11-23,Burke,REAL ESTATE & CONSTRUCTION,NTCI II
2013,16324,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2927,4941,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,16324,Bridget,O'Keefe,2013-12-23,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,16324,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,558,4942,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,16324,Bridget,O'Keefe,2013-12-23,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15224,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2093,4183,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,15224,Bridget,O'Keefe,2013-09-16,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15224,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,892,4184,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,15224,Bridget,O'Keefe,2013-09-16,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15526,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,2114,4572,2013-01-01,2013-03-31,2013-02-26,State Senator Toi Hutchinson,250.00,15526,Bridget,O'Keefe,2013-10-22,2013-02-26,NA,REAL ESTATE & CONSTRUCTION,NTCI II
2013,15526,4521,17741,Ms.,Bridget,M,O'Keefe,,"Daspin & Aument, LLP",NTCI II,910,4573,2013-04-01,2013-06-30,2013-05-01,Walter Burnett,150.00,15526,Bridget,O'Keefe,2013-10-22,2013-05-01,Burnett,REAL ESTATE & CONSTRUCTION,NTCI II
2015,22648,4430,24533,,Steven,D,Friedland,,"Applegate & Thorne-Thomsen, PC",LUCHA,1900,9141,2015-01-01,2015-03-31,2015-01-15,Citizens fof Solis,150.00,22648,Steven,Friedland,2015-04-19,2015-01-15,Solis,REAL ESTATE & CONSTRUCTION,LUCHA
2015,25101,4430,24533,,Steven,D,Friedland,,"Applegate & Thorne-Thomsen, PC",LUCHA,2981,9701,2015-01-01,2015-03-31,2015-01-15,Citizens fof Solis,150.00,25101,Steven,Friedland,2015-06-02,2015-01-15,Solis,REAL ESTATE & CONSTRUCTION,LUCHA
2015,25101,4430,24533,,Steven,D,Friedland,,"Applegate & Thorne-Thomsen, PC",LUCHA,4167,12704,2015-10-01,2015-12-31,2015-11-29,Alderman Michele Smith,100.00,25101,Steven,Friedland,2016-01-18,2015-11-29,Smith,REAL ESTATE & CONSTRUCTION,LUCHA
2015,25101,4430,25881,,Steven,D,Friedland,,"Applegate & Thorne-Thomsen, PC",IFF,2981,9701,2015-01-01,2015-03-31,2015-01-15,Citizens fof Solis,150.00,25101,Steven,Friedland,2015-06-02,2015-01-15,Solis,REAL ESTATE & CONSTRUCTION,IFF
2015,25101,4430,25881,,Steven,D,Friedland,,"Applegate & Thorne-Thomsen, PC",IFF,4167,12704,2015-10-01,2015-12-31,2015-11-29,Alderman Michele Smith,100.00,25101,Steven,Friedland,2016-01-18,2015-11-29,Smith,REAL ESTATE & CONSTRUCTION,IFF
2013,13163,4918,12745,,Peter,,Cassel,,Silliman Group LLC,1525 HP LLC,2837,2941,2013-01-01,2013-03-31,2013-03-25,Alderman Danny Solis,300.00,13163,Peter,Cassel,2013-05-10,2013-03-25,Solis,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2014,17476,7550,12745,,Peter,,Cassel,,"Silliman Group, LLC",1525 HP LLC,1570,7461,2014-07-01,2014-09-30,2014-09-30,Citizens for Danny Solis,100.00,17476,Peter,Cassel,2014-10-20,2014-09-30,Solis,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2013,17477,4918,12745,,Peter,,Cassel,,Silliman Group LLC,1525 HP LLC,2554,5521,2013-01-01,2013-03-31,2013-03-25,Alderman Danny Solis,300.00,17477,Peter,Cassel,2014-01-29,2013-03-25,Solis,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2016,29761,7550,12745,,Peter,,Cassel,6195649,"Silliman Group, LLC",1525 HP LLC,4681,13602,2016-01-01,2016-03-31,2016-03-21,25th Ward Democratic,100.00,29761,Peter,Cassel,2016-04-19,2016-03-21,Solis,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2012,7751,4538,12745,,Peter,,Cassel,,Silliman Group LLC,1525 HP LLC,2403,1166,2012-07-01,2012-09-30,2012-08-08,Danny Solis for Alderman,200.00,7751,Peter,Cassel,2012-10-21,2012-08-08,Solis,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2012,7751,4538,12745,,Peter,,Cassel,,Silliman Group LLC,1525 HP LLC,45,1167,2012-07-01,2012-09-30,2012-10-01,Friends of Leslie A Hairston,450.00,7751,Peter,Cassel,2012-10-21,2012-10-01,Hairston,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2013,11225,4918,12745,,Peter,,Cassel,,Silliman Group LLC,1525 HP LLC,2447,2570,2013-01-01,2013-03-31,2013-03-25,Alderman Danny Solis,300.00,11225,Peter,Cassel,2013-04-19,2013-03-25,Solis,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2015,22796,7550,12745,,Peter,,Cassel,,"Silliman Group, LLC",1525 HP LLC,3294,10741,2015-04-01,2015-06-30,2015-06-25,Friends of Will Burns,150.00,22796,Peter,Cassel,2015-07-20,2015-06-25,Burns,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2015,22796,7550,12745,,Peter,,Cassel,,"Silliman Group, LLC",1525 HP LLC,4088,12421,2015-10-01,2015-12-31,2015-10-14,Friends of Leslie A Hairston,300.00,22796,Peter,Cassel,2016-01-08,2015-10-14,Hairston,REAL ESTATE & CONSTRUCTION,1525 HP LLC
2013,11176,6381,16842,,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,76,2463,2013-01-01,2013-03-31,2013-01-17,George Cardenas,250.00,11176,Daniel,Shomon,2013-04-13,2013-01-17,Cardenas,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,30330,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,4720,13841,2016-01-01,2016-03-31,2016-03-22,Gilbert Villegas,250.00,30330,Daniel,Shomon,2016-04-27,2016-03-22,Villegas,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,30330,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,4785,14441,2016-04-01,2016-06-30,2016-06-21,Kurt Summers,150.00,30330,Daniel,Shomon,2016-07-07,2016-06-21,NA,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,30330,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,4787,14443,2016-04-01,2016-06-30,2016-03-22,Gilbert Villegas,250.00,30330,Daniel,Shomon,2016-07-07,2016-03-22,Villegas,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,30330,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,4802,14442,2016-04-01,2016-06-30,2016-06-24,Deb Mell,150.00,30330,Daniel,Shomon,2016-07-07,2016-06-24,Mell,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,30330,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,4812,14444,2016-04-01,2016-06-30,2016-05-20,Brendan Reilly,150.00,30330,Daniel,Shomon,2016-07-07,2016-05-20,Reilly,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,30330,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5127,15801,2016-07-01,2016-09-30,2016-09-08,Friends of Susana Mendoza,500.00,30330,Daniel,Shomon,2016-10-12,2016-09-08,Mendoza,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,37501,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5322,16405,2016-04-01,2016-06-30,2016-03-22,Gilbert Villegas,250.00,37501,Daniel,Shomon,2016-11-07,2016-03-22,Villegas,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,37501,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5323,16403,2016-04-01,2016-06-30,2016-05-20,Brendan Reilly,150.00,37501,Daniel,Shomon,2016-11-07,2016-05-20,Reilly,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,37501,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5324,16402,2016-01-01,2016-03-31,2016-03-22,Gilbert Villegas,250.00,37501,Daniel,Shomon,2016-11-07,2016-03-22,Villegas,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,37501,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5325,16406,2016-04-01,2016-06-30,2016-06-24,Deb Mell,150.00,37501,Daniel,Shomon,2016-11-07,2016-06-24,Mell,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,37501,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5326,16404,2016-04-01,2016-06-30,2016-06-21,Kurt Summers,150.00,37501,Daniel,Shomon,2016-11-07,2016-06-21,NA,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2016,37501,6381,16842,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ENVIRONMENTAL DESIGN INTERNATIONAL,5327,16401,2016-07-01,2016-09-30,2016-09-08,Friends of Susana Mendoza,500.00,37501,Daniel,Shomon,2016-11-07,2016-09-08,Mendoza,ENGINEERING,ENVIRONMENTAL DESIGN INTERNATIONAL
2015,24582,7430,16483,Mr.,Thomas,A,Manion,,"Rory Group, LLC.",DLZ,1502,9502,2015-01-01,2015-03-31,2015-03-31,Summers for Chicago,500.00,24582,Thomas,Manion,2015-05-01,2015-03-31,NA,ENGINEERING,DLZ
